payment_id,customer_id,amount,payment_date
582,78,6.01,2024-09-20 21:06:21.740812
583,324,6.23,2024-07-09 08:31:22.487322
584,461,5.69,2024-01-11 04:16:56.254279
585,417,4.93,2024-01-10 05:26:27.065012
586,433,3.64,2024-02-25 10:11:27.184032
587,422,6.41,2024-10-15 04:17:35.125964
588,84,6.95,2024-02-21 12:57:09.580904
589,392,6.28,2024-06-19 20:28:54.280217
590,204,6.27,2024-05-20 00:22:23.929917
591,153,4.18,2024-03-30 23:38:08.282533
592,312,3.8,2024-03-28 05:11:24.740568
593,362,3.35,2024-08-19 23:21:44.528680
594,463,6.77,2024-08-10 23:27:54.129790
595,434,3.08,2024-12-01 10:46:28.012684
596,257,5.65,2024-03-21 02:55:55.078793
597,227,5.01,2024-02-02 17:20:32.693695
598,292,3.86,2024-08-30 02:39:18.191747
599,272,6.88,2024-11-17 06:17:12.968893
600,486,3.97,2024-03-27 14:26:00.821119
601,2,3.56,2024-01-29 04:39:00.859663
602,312,4.31,2024-06-10 12:35:34.820200
603,464,3.69,2024-01-23 19:45:23.432417
604,118,6.12,2024-03-04 14:38:43.486816
605,470,5.95,2024-01-03 03:29:13.944974
606,292,4.6,2024-06-03 14:44:16.199280
607,428,5.75,2024-02-16 21:58:19.051955
608,276,5.6,2024-10-28 06:12:44.885013
609,194,3.4,2024-10-17 06:25:55.235828
610,8,6.24,2024-09-29 22:10:48.058353
611,283,6.6,2024-06-14 10:44:31.783067
612,89,6.0,2024-08-14 10:15:30.950013
613,494,3.24,2024-12-09 14:28:31.912826
614,337,5.68,2024-02-12 09:58:59.052823
615,287,3.4,2024-03-02 18:46:34.376160
616,164,3.36,2024-10-30 22:14:01.467922
617,233,6.27,2024-03-20 04:43:19.604523
618,326,6.65,2024-06-29 06:19:45.958128
619,122,4.36,2024-10-30 00:52:08.702390
620,299,5.99,2024-09-03 14:30:16.735992
621,356,6.73,2024-03-14 22:07:42.220126
622,271,5.31,2024-06-17 06:51:39.323442
623,183,6.01,2024-03-16 14:33:03.229448
624,158,4.46,2024-12-06 00:37:30.166529
625,401,5.71,2024-04-15 22:42:23.677708
626,151,6.4,2024-09-13 22:00:08.146620
627,54,5.47,2024-06-28 11:01:46.320615
628,220,5.17,2024-10-30 08:30:29.654685
629,374,6.4,2024-10-12 05:35:52.133625
630,377,4.85,2024-04-07 23:46:21.300001
631,254,5.3,2024-01-23 13:14:51.349050
632,238,6.55,2024-11-15 15:17:38.884788
633,126,4.13,2024-10-31 22:59:25.043640
634,493,6.58,2024-12-08 20:56:42.689571
635,425,4.36,2024-10-20 04:50:03.399975
636,269,4.35,2024-11-17 17:51:29.912508
637,220,5.67,2024-03-21 15:35:20.400521
638,145,4.89,2024-06-08 00:14:07.170181
639,195,5.71,2024-11-02 15:38:13.672063
640,422,6.39,2024-10-28 15:35:45.544665
641,152,5.83,2024-02-16 03:27:14.695378
642,453,6.2,2024-02-07 05:37:16.081361
643,473,4.83,2024-02-29 22:53:28.788486
644,56,4.49,2024-01-09 04:38:32.768491
645,460,4.56,2024-11-17 06:58:56.143647
646,355,3.02,2024-07-17 22:26:39.221433
647,310,3.3,2024-03-29 22:17:19.438874
648,223,4.11,2024-10-05 05:17:27.840158
649,230,3.14,2024-06-11 22:58:05.140556
650,275,6.02,2024-07-18 16:24:06.121285
651,320,3.35,2024-05-24 16:41:10.334091
652,255,6.4,2024-08-23 22:36:48.731716
653,188,3.73,2024-12-26 05:51:30.698670
654,158,3.43,2024-07-06 19:38:59.178161
655,367,4.8,2024-05-18 09:43:55.133890
656,225,3.75,2024-08-30 14:58:14.251304
657,21,4.81,2024-05-01 12:42:48.363083
658,484,4.44,2024-10-20 14:49:23.526170
659,186,3.5,2024-01-22 11:27:35.437644
660,208,6.56,2024-07-13 00:37:10.737054
661,230,4.83,2024-07-25 11:18:54.623976
662,323,3.19,2024-12-09 21:52:09.703460
663,49,6.75,2024-07-13 01:44:21.014987
664,386,5.96,2024-12-21 19:42:48.372128
665,339,5.49,2024-08-07 01:14:11.243172
666,99,5.97,2024-09-22 01:36:15.156049
667,342,4.9,2024-04-19 22:38:31.778285
668,62,4.6,2024-08-25 10:57:54.856867
669,198,6.85,2024-05-04 10:35:45.168491
670,133,3.11,2024-11-16 10:49:13.300150
671,154,4.35,2024-10-05 09:52:45.590577
672,120,5.61,2024-06-14 08:45:18.886724
673,479,4.43,2024-04-17 21:45:52.763232
674,481,3.61,2024-01-03 06:23:07.386996
675,361,6.32,2024-06-07 02:21:40.617206
676,489,6.04,2024-04-26 03:25:32.762385
677,64,6.81,2024-06-25 04:54:54.538521
678,256,6.63,2024-11-11 21:03:21.261479
679,149,4.13,2024-09-29 05:53:35.767635
680,379,4.67,2024-03-11 08:41:40.955327
681,450,5.99,2024-12-01 01:40:31.887618
682,63,3.13,2024-09-09 16:41:16.414855
683,454,5.59,2024-08-07 12:59:37.025781
684,229,5.21,2024-04-14 06:19:04.521582
685,66,5.37,2024-06-07 20:00:57.655148
686,465,3.48,2024-09-09 20:01:01.862370
687,429,4.66,2024-06-23 12:27:02.017945
688,423,4.23,2024-02-23 04:22:32.001374
689,498,6.27,2024-04-25 02:03:14.455417
690,457,4.5,2024-01-16 15:35:38.990827
691,211,6.61,2024-04-19 18:19:37.186062
692,485,4.71,2024-07-02 18:35:59.171591
693,486,6.58,2024-07-06 09:03:23.772837
694,46,5.43,2024-02-07 01:56:19.085697
695,100,4.27,2024-06-27 02:29:35.256918
696,11,3.79,2024-05-05 16:45:06.172605
697,36,5.97,2024-04-01 23:41:29.897360
698,99,3.4,2024-10-07 18:13:06.897326
699,186,4.2,2024-04-13 04:56:09.252774
700,478,4.48,2024-08-31 19:41:03.612231
701,335,3.17,2024-05-19 06:25:44.474734
702,53,6.3,2024-04-07 13:53:36.396477
703,131,6.68,2024-07-18 16:10:37.928741
704,100,3.96,2024-06-17 12:28:02.726461
705,318,6.39,2024-08-21 23:59:54.058751
706,420,6.77,2024-07-07 22:28:45.564527
707,380,6.72,2024-12-13 06:50:44.979237
708,481,3.13,2024-08-13 07:18:23.834373
709,248,4.18,2024-09-06 07:57:33.654486
710,436,6.7,2024-04-14 00:31:00.693310
711,1,3.96,2024-01-10 23:49:55.756196
712,259,3.83,2024-09-16 12:12:05.767451
713,460,4.31,2024-11-21 06:40:44.830580
714,165,5.61,2024-11-27 18:22:13.027650
715,93,3.25,2024-09-14 04:48:27.680144
716,471,4.09,2024-07-30 21:50:53.200370
717,228,4.4,2024-09-20 18:59:20.504651
718,195,3.56,2024-11-05 08:29:36.785339
719,493,5.34,2024-04-13 12:54:58.789088
720,195,3.57,2024-08-23 19:17:50.013212
721,28,6.91,2024-09-19 15:31:42.482218
722,135,3.51,2024-05-30 08:48:12.786482
723,383,5.43,2024-02-12 07:28:42.174822
724,350,6.34,2024-06-30 05:57:33.119410
725,416,3.86,2024-02-15 14:13:09.417135
726,125,3.68,2024-05-11 09:43:38.058610
727,275,5.12,2024-06-24 11:54:07.605967
728,6,4.23,2024-07-19 15:00:35.126229
729,392,5.96,2024-11-10 20:42:04.094789
730,94,4.67,2024-02-02 21:40:38.632713
731,263,3.11,2024-01-22 03:00:34.614572
732,215,4.17,2024-09-01 03:00:51.683735
733,488,3.9,2024-09-17 20:47:22.410656
734,423,3.4,2024-11-15 13:09:57.359489
735,323,4.85,2024-06-11 08:45:36.204997
736,458,3.71,2024-10-24 21:18:42.656761
737,166,5.8,2024-11-08 15:26:14.497729
738,274,3.92,2024-05-11 08:50:21.716153
739,295,3.07,2024-06-05 21:55:01.094885
740,71,5.54,2024-12-02 01:19:09.484979
741,426,3.47,2024-12-07 19:08:11.953349
742,38,4.82,2024-12-01 08:53:07.234732
743,413,3.85,2024-05-13 04:37:57.311681
744,367,4.42,2024-08-02 23:41:36.869652
745,162,4.24,2024-12-19 11:50:32.260777
746,307,6.25,2024-07-30 18:18:45.315846
747,371,4.58,2024-08-25 06:17:52.651574
748,456,4.2,2024-02-29 15:49:33.327234
749,142,6.83,2024-04-21 18:33:37.966206
750,62,3.52,2024-01-03 16:06:23.098911
751,104,3.8,2024-10-26 12:36:57.017017
752,220,4.53,2024-12-02 23:06:46.608930
753,385,6.98,2024-04-18 13:22:08.067317
754,370,4.86,2024-12-09 04:05:00.284673
755,369,4.03,2024-12-09 09:08:51.863882
756,369,3.15,2024-05-11 01:32:13.990500
757,37,6.13,2024-08-27 15:13:28.138916
758,207,6.08,2024-06-01 13:21:46.477978
759,394,6.47,2024-04-04 21:01:05.777790
760,397,3.02,2024-06-29 05:53:15.318938
761,100,3.55,2024-12-15 16:56:34.718549
762,125,6.12,2024-02-11 00:24:59.885365
763,316,3.24,2024-02-08 12:11:49.206074
764,243,4.51,2024-10-26 01:54:29.785113
765,375,5.59,2024-01-15 19:53:59.504810
766,339,5.52,2024-07-23 08:16:40.932127
767,140,4.53,2024-11-24 13:12:07.723188
768,404,6.73,2024-03-09 01:22:20.661457
769,147,4.5,2024-09-09 20:16:43.731326
770,396,3.79,2024-10-03 01:10:59.291214
771,454,3.85,2024-06-08 05:53:32.076843
772,439,3.33,2024-09-26 08:35:00.331387
773,53,3.27,2024-06-04 13:50:39.503888
774,130,5.51,2024-12-29 11:24:40.986485
775,102,3.96,2024-07-17 12:38:15.151145
776,465,4.84,2024-05-19 07:39:20.980834
777,126,3.4,2024-04-15 00:58:23.397985
778,401,4.87,2024-03-25 00:56:06.549375
779,261,3.77,2024-04-29 02:50:16.745997
780,382,6.78,2024-07-25 17:07:18.989776
781,182,5.55,2024-10-16 11:33:25.077498
782,336,3.69,2024-06-30 01:26:16.055196
783,271,5.31,2024-04-07 16:56:12.273146
784,338,5.83,2024-07-26 02:52:59.204481
785,277,3.11,2024-03-09 01:48:55.664591
786,464,3.3,2024-05-28 18:44:43.417135
787,359,5.31,2024-06-26 03:31:12.579295
788,496,5.62,2024-02-01 11:48:34.100242
789,338,5.37,2024-12-11 08:00:44.078731
790,377,5.67,2024-10-15 23:26:11.201659
791,332,5.21,2024-03-30 20:28:18.578883
792,92,4.97,2024-03-17 19:49:46.233224
793,210,6.17,2024-10-31 00:58:07.405940
794,159,5.74,2024-06-12 19:44:55.670221
795,160,4.92,2024-08-10 09:21:40.963852
796,127,3.49,2024-01-03 20:30:24.107805
797,295,6.83,2024-08-11 16:12:29.258330
798,287,5.67,2024-10-14 09:56:09.863527
799,359,5.01,2024-05-26 08:31:08.178387
800,223,4.93,2024-11-09 17:08:52.092992
801,249,3.64,2024-01-09 16:57:57.732114
802,80,3.75,2024-07-08 23:38:14.418101
803,357,3.4,2024-03-09 03:05:42.774039
804,273,6.16,2024-07-16 02:45:33.149409
805,67,5.39,2024-01-25 20:38:04.060585
806,11,4.67,2024-08-13 03:51:33.545409
807,273,3.34,2024-06-21 12:17:19.755998
808,14,5.43,2024-06-06 01:15:40.549517
809,53,4.23,2024-02-26 07:54:34.992601
810,310,5.6,2024-05-18 09:14:53.282476
811,174,3.21,2024-04-21 03:23:42.911239
812,188,6.13,2024-01-08 13:39:24.698714
813,491,3.55,2024-02-18 01:40:40.265520
814,489,5.63,2024-04-21 01:23:59.198332
815,309,5.16,2024-01-12 06:29:18.394098
816,128,4.5,2024-01-13 19:30:16.165169
817,135,4.53,2024-04-04 13:16:09.666927
818,158,5.3,2024-09-12 14:40:11.479358
819,58,3.04,2024-10-16 16:16:35.175647
820,417,4.79,2024-09-03 10:20:00.143759
821,24,4.12,2024-09-14 21:38:00.929308
822,344,5.16,2024-11-06 17:22:43.762736
823,441,4.67,2024-06-16 11:34:20.140902
824,8,3.07,2024-04-23 01:04:13.823473
825,81,6.38,2024-12-28 22:22:29.413486
826,55,5.85,2024-07-11 07:09:32.734280
827,431,6.87,2024-06-14 08:19:20.793981
828,475,4.51,2024-11-11 04:27:18.388922
829,108,4.67,2024-09-25 23:26:31.099993
830,200,5.49,2024-09-14 02:33:12.028947
831,46,6.79,2024-04-12 02:51:58.270537
832,141,4.83,2024-09-09 15:23:41.717077
833,47,4.3,2024-07-29 20:58:52.506979
834,3,4.52,2024-02-19 17:39:49.160592
835,450,4.59,2024-07-28 13:57:21.635684
836,400,6.87,2024-03-30 18:12:45.247023
837,402,5.89,2024-10-02 13:27:20.367370
838,92,4.43,2024-07-19 21:46:53.766896
839,433,3.1,2024-12-06 03:00:43.048856
840,390,5.12,2024-11-25 09:25:39.052860
841,132,3.62,2024-01-29 15:13:06.583944
842,420,3.74,2024-08-01 17:59:33.079524
843,134,4.89,2024-10-31 11:48:29.671181
844,476,5.06,2024-08-06 19:29:57.949803
845,135,5.44,2024-12-02 10:59:56.047254
846,418,5.31,2024-10-20 22:37:06.769838
847,272,6.16,2024-09-25 05:06:11.025532
848,236,6.2,2024-05-12 18:36:59.785907
849,303,4.82,2024-12-21 23:39:09.326423
850,207,4.86,2024-09-07 06:45:26.891379
851,343,6.48,2024-11-02 07:25:45.366651
852,251,3.47,2024-02-13 12:32:43.649213
853,292,6.04,2024-05-03 08:21:57.285105
854,442,6.62,2024-04-21 22:21:23.023835
855,372,5.36,2024-03-30 02:58:44.277115
856,7,6.43,2024-12-02 14:44:00.616342
857,346,4.55,2024-02-19 16:22:36.210227
858,169,5.72,2024-03-16 19:58:23.049391
859,77,4.2,2024-12-14 13:22:19.901466
860,405,3.41,2024-10-04 04:11:58.959482
861,25,5.07,2024-10-28 01:55:30.955455
862,143,6.74,2024-04-22 01:19:46.124156
863,105,5.9,2024-09-29 04:53:06.309334
864,81,5.16,2024-02-23 02:31:20.532156
865,130,5.08,2024-09-30 08:14:53.506001
866,108,4.69,2024-10-02 00:19:23.828910
867,115,3.44,2024-03-30 12:02:14.341730
868,233,6.54,2024-02-16 21:19:44.586758
869,332,4.47,2024-04-12 20:54:51.556891
870,280,5.79,2024-03-15 00:09:13.672403
871,399,6.88,2024-12-10 07:28:23.887498
872,33,3.18,2024-01-29 17:28:10.106650
873,41,6.51,2024-07-13 18:29:16.216691
874,272,6.36,2024-08-19 20:24:54.191363
875,201,3.61,2024-01-10 02:17:07.194426
876,197,4.61,2024-12-25 00:10:45.121813
877,405,3.2,2024-02-21 17:40:54.544261
878,480,5.84,2024-08-21 07:25:35.392912
879,403,6.98,2024-09-09 23:24:38.087204
880,296,6.56,2024-12-14 03:51:35.157944
881,72,3.24,2024-06-30 20:47:55.582756
882,27,3.41,2024-04-09 14:07:24.948449
883,238,6.15,2024-11-25 18:22:08.716853
884,167,4.6,2024-09-05 04:44:34.412894
885,26,5.09,2024-07-08 09:50:59.436656
886,248,4.14,2024-01-12 21:01:46.462747
887,143,6.65,2024-08-26 02:03:51.477958
888,241,4.26,2024-01-23 17:22:34.880616
889,400,3.46,2024-10-19 06:53:38.165813
890,38,5.58,2024-05-12 17:52:42.265707
891,83,5.31,2024-05-23 20:21:14.645496
892,297,5.33,2024-12-08 05:31:40.550834
893,459,3.58,2024-08-08 18:56:02.277456
894,101,6.09,2024-04-26 19:41:55.588548
895,100,6.29,2024-02-23 12:45:36.117272
896,373,3.17,2024-04-26 19:13:04.283982
897,2,6.27,2024-10-01 13:03:44.571752
898,164,5.11,2024-10-03 11:30:54.071327
899,429,5.39,2024-11-10 14:34:44.958962
900,443,6.84,2024-08-13 13:08:33.093148
901,464,4.92,2024-03-01 05:38:24.546804
902,462,6.4,2024-09-15 17:56:01.701850
903,246,6.15,2024-12-02 18:14:17.221738
904,23,6.74,2024-12-07 07:13:23.734350
905,379,5.57,2024-08-21 02:24:13.669089
906,42,3.87,2024-07-29 10:19:46.611904
907,284,3.26,2024-10-10 06:59:44.046877
908,478,4.44,2024-02-16 22:21:10.911559
909,355,3.32,2024-04-19 23:32:22.824260
910,16,4.1,2024-05-19 19:32:07.563087
911,89,4.51,2024-05-14 05:05:25.509153
912,57,3.74,2024-07-30 16:47:24.636493
913,32,6.17,2024-11-03 04:28:29.041499
914,161,5.25,2024-04-11 02:09:33.043784
915,14,3.05,2024-11-12 20:39:56.427771
916,84,3.42,2024-11-28 19:11:33.481537
917,414,4.39,2024-06-25 15:26:54.312468
918,418,6.76,2024-11-23 13:37:41.767339
919,225,5.9,2024-07-25 18:56:46.786194
920,59,4.0,2024-10-22 21:09:00.306544
921,227,5.5,2024-10-27 19:09:09.569539
922,275,4.45,2024-04-20 22:41:40.279600
923,75,4.5,2024-01-11 03:57:05.376266
924,53,3.15,2024-06-10 21:39:46.170713
925,240,6.06,2024-02-24 17:59:59.510427
926,422,6.49,2024-12-02 23:26:08.870690
927,246,3.65,2024-11-02 04:59:37.825633
928,286,3.62,2024-09-26 08:28:14.338597
929,147,4.98,2024-05-14 17:09:14.743931
930,22,5.59,2024-04-29 21:15:08.786045
931,128,5.67,2024-06-07 18:46:07.139858
932,100,6.8,2024-12-12 07:29:35.263207
933,60,5.87,2024-04-29 13:28:42.884396
934,55,3.79,2024-02-27 14:01:58.095675
935,419,5.92,2024-04-20 04:51:09.069603
936,238,6.94,2024-09-14 22:25:46.954273
937,498,6.92,2024-08-06 21:49:37.195165
938,3,6.1,2024-10-25 20:49:25.932205
939,21,3.3,2024-06-19 07:28:12.814845
940,139,6.5,2024-11-10 16:46:08.604908
941,66,3.19,2024-11-17 07:22:28.736781
942,364,5.21,2024-07-11 18:50:05.233454
943,416,5.98,2024-11-26 16:08:05.938485
944,316,4.24,2024-12-21 17:06:15.557937
945,206,4.34,2024-02-11 09:56:37.148810
946,407,4.28,2024-08-11 03:41:53.892974
947,287,5.08,2024-08-13 09:17:42.111897
948,372,6.56,2024-09-09 12:16:31.192699
949,442,4.43,2024-07-18 18:06:08.424273
950,289,5.62,2024-09-16 01:39:00.699280
951,254,5.18,2024-08-19 05:11:01.080409
952,140,4.06,2024-09-09 09:33:59.860157
953,324,5.93,2024-03-28 23:33:09.148090
954,38,4.34,2024-07-27 02:14:57.375052
955,239,6.12,2024-01-10 12:12:21.471241
956,256,3.81,2024-07-28 11:23:32.355769
957,68,3.81,2024-01-31 14:29:19.758417
958,244,4.55,2024-12-24 07:22:16.415443
959,341,6.89,2024-10-22 12:05:49.596215
960,134,3.08,2024-01-28 17:25:45.450649
961,226,5.61,2024-09-23 09:50:04.765369
962,317,4.58,2024-11-08 19:53:52.014757
963,277,6.05,2024-09-03 02:16:10.126721
964,273,5.53,2024-10-26 07:06:11.014765
965,262,3.25,2024-09-27 13:45:52.541083
966,79,3.11,2024-10-24 17:14:08.756210
967,159,4.05,2024-10-17 03:56:31.411736
968,85,5.26,2024-06-13 03:05:39.115877
969,331,6.02,2024-02-10 20:36:13.709768
970,119,6.15,2024-04-16 06:19:25.983137
971,174,5.1,2024-07-14 22:57:10.290940
972,90,5.24,2024-11-17 21:37:52.751169
973,482,3.07,2024-01-28 19:22:08.488745
974,351,5.58,2024-11-09 00:14:19.239192
975,120,4.98,2024-05-23 13:33:21.353540
976,295,3.83,2024-10-17 07:54:38.658287
977,381,3.03,2024-03-22 08:55:09.914637
978,347,6.45,2024-09-15 09:48:25.885952
979,264,6.14,2024-03-30 12:40:31.047740
980,8,4.99,2024-08-09 05:41:51.339335
981,57,6.52,2024-01-05 05:26:19.073968
982,388,6.42,2024-10-29 11:25:26.661846
983,51,6.04,2024-11-30 21:12:40.185767
984,440,6.46,2024-07-30 12:23:33.486843
985,106,4.85,2024-10-25 01:15:00.255335
986,196,5.94,2024-05-24 01:14:16.643228
987,28,5.31,2024-11-18 11:26:25.686607
988,203,4.42,2024-07-07 08:23:20.612620
989,492,4.61,2024-07-06 05:02:03.169612
990,57,5.93,2024-07-05 02:05:40.674964
991,436,4.72,2024-11-09 04:47:38.231103
992,264,6.41,2024-07-24 03:42:21.013947
993,304,6.75,2024-03-31 18:51:28.430135
994,169,4.58,2024-01-11 17:50:15.956469
995,59,4.53,2024-02-26 18:07:16.920949
996,5,4.13,2024-12-14 17:55:02.945919
997,232,3.31,2024-06-29 02:56:58.797224
998,476,6.14,2024-10-14 07:15:08.192003
999,191,6.31,2024-01-28 02:28:02.738638
1000,331,4.92,2024-06-02 07:39:31.011189
1001,206,5.04,2024-08-01 01:40:33.809456
1002,169,6.19,2024-06-30 04:42:04.067516
1003,278,5.8,2024-11-12 13:19:42.741120
1004,32,6.09,2024-02-02 21:40:33.875996
1005,172,5.55,2024-02-08 17:21:35.570313
1006,368,5.65,2024-06-08 05:04:07.234855
1007,321,4.44,2024-02-10 07:30:26.578399
1008,392,6.98,2024-01-02 20:25:31.498869
1009,35,6.51,2024-08-29 12:46:24.265150
1010,19,3.34,2024-10-06 00:48:50.632253
1011,102,3.95,2024-03-01 03:40:58.466920
1012,5,3.6,2024-05-14 03:57:45.117968
1013,451,3.51,2024-06-28 04:34:18.296165
1014,243,4.52,2024-05-20 07:33:11.334623
1015,27,4.69,2024-09-19 05:47:15.456673
1016,329,4.61,2024-10-06 09:32:47.441320
1017,175,4.77,2024-02-19 23:15:30.149645
1018,240,4.42,2024-04-29 05:32:00.424570
1019,173,4.42,2024-11-29 11:28:20.466407
1020,339,4.16,2024-09-07 21:46:23.029150
1021,260,3.14,2024-01-03 22:38:03.441651
1022,188,5.35,2024-12-15 18:01:09.647931
1023,370,3.32,2024-07-18 09:25:45.128478
1024,208,6.1,2024-05-29 20:41:51.901255
1025,107,6.75,2024-02-24 09:54:00.837949
1026,118,4.17,2024-02-07 16:46:43.067606
1027,2,5.0,2024-06-09 10:24:34.841913
1028,285,6.7,2024-03-11 20:23:56.624897
1029,384,4.75,2024-08-01 12:32:48.855053
1030,154,4.93,2024-07-03 15:13:38.574993
1031,31,5.97,2024-06-13 05:37:22.021247
1032,219,3.84,2024-12-06 04:36:31.270303
1033,181,4.02,2024-06-15 05:21:32.484499
1034,55,3.41,2024-08-09 11:55:41.121485
1035,290,3.16,2024-09-12 16:39:49.873600
1036,184,6.84,2024-07-13 18:45:05.312846
1037,473,6.03,2024-06-03 15:37:50.190586
1038,433,3.94,2024-01-23 02:20:25.469145
1039,142,6.13,2024-03-31 12:38:57.032280
1040,396,6.98,2024-07-25 15:46:27.161938
1041,364,4.34,2024-07-11 13:32:05.904650
1042,148,4.74,2024-08-22 11:11:06.958236
1043,194,6.66,2024-07-29 21:43:34.657627
1044,6,6.91,2024-05-14 00:48:02.506958
1045,52,5.78,2024-08-26 06:23:08.051247
1046,211,5.76,2024-10-21 04:20:09.650651
1047,76,4.37,2024-04-28 04:25:28.174982
1048,374,5.56,2024-11-19 15:18:50.294937
1049,263,5.11,2024-09-20 08:01:41.403030
1050,463,6.66,2024-10-06 06:11:01.850044
1051,64,4.2,2024-09-08 03:09:17.363124
1052,471,4.18,2024-08-15 10:21:34.093390
1053,201,5.1,2024-07-10 16:22:47.830623
1054,437,5.32,2024-11-23 03:03:25.849333
1055,365,6.96,2024-09-03 19:41:52.852834
1056,273,3.32,2024-09-07 01:04:41.415786
1057,29,5.6,2024-07-19 05:46:55.306633
1058,153,4.82,2024-01-25 15:20:52.380384
1059,240,5.54,2024-11-23 08:06:11.496972
1060,232,3.51,2024-09-28 07:07:11.163136
1061,384,3.09,2024-11-12 13:04:37.012115
1062,459,5.39,2024-12-03 18:20:31.002056
1063,47,4.65,2024-05-27 02:09:42.894939
1064,328,4.35,2024-02-05 06:42:11.830419
1065,459,4.93,2024-07-11 10:25:17.099334
1066,207,4.41,2024-05-28 19:40:51.340925
1067,197,3.8,2024-02-06 20:28:47.186177
1068,249,4.16,2024-08-07 10:41:39.134768
1069,253,4.05,2024-12-29 11:07:47.647727
1070,486,5.85,2024-07-24 15:53:58.055627
1071,409,4.51,2024-02-09 07:09:55.555096
1072,461,4.26,2024-09-23 05:10:14.951471
1073,305,6.82,2024-04-06 17:35:56.678295
1074,496,4.16,2024-01-08 15:45:27.081753
1075,127,6.55,2024-03-04 23:47:15.044615
1076,476,3.11,2024-06-29 04:28:15.645811
1077,247,5.84,2024-12-01 11:35:22.129443
1078,272,5.13,2024-06-18 21:12:45.244500
1079,465,4.06,2024-09-19 09:06:12.494772
1080,283,6.36,2024-06-08 09:34:45.655134
1081,57,3.52,2024-08-04 08:20:26.959487
1082,304,6.69,2024-08-16 01:46:22.224591
1083,130,3.01,2024-07-25 07:45:34.701873
1084,237,5.58,2024-10-15 23:03:37.013179
1085,210,4.49,2024-09-03 20:16:28.220296
1086,296,6.1,2024-03-28 12:56:41.698703
1087,261,6.17,2024-05-08 07:43:12.407994
1088,123,3.22,2024-07-15 00:36:24.722781
1089,258,5.29,2024-10-28 09:43:03.942210
1090,52,3.13,2024-01-27 22:41:45.653308
1091,326,3.51,2024-08-17 15:43:12.985254
1092,141,6.28,2024-05-06 01:58:58.574727
1093,310,5.8,2024-10-31 21:00:39.950338
1094,472,5.97,2024-12-14 22:14:36.503675
1095,4,6.29,2024-05-14 07:02:16.002455
1096,102,4.12,2024-10-25 17:48:50.969141
1097,464,3.56,2024-04-17 12:46:34.750393
1098,124,3.16,2024-08-06 10:17:37.466510
1099,280,3.99,2024-04-26 05:07:46.364916
1100,289,5.41,2024-05-06 23:31:42.864394
1101,183,5.59,2024-08-21 17:05:01.800733
1102,56,5.21,2024-04-27 10:34:32.298323
1103,393,4.78,2024-09-07 12:55:02.269759
1104,189,3.86,2024-09-10 20:47:16.541492
1105,390,3.67,2024-02-25 21:06:27.289278
1106,164,5.33,2024-11-12 08:45:18.911584
1107,50,4.44,2024-03-11 15:19:13.056721
1108,479,4.6,2024-06-28 15:57:01.076089
1109,363,3.03,2024-05-13 16:15:06.183205
1110,9,3.63,2024-01-03 01:05:36.858207
1111,63,4.43,2024-04-30 16:02:13.520900
1112,196,6.61,2024-07-22 21:10:17.852728
1113,379,3.87,2024-08-27 04:54:00.184848
1114,304,3.26,2024-06-27 19:48:11.671824
1115,399,6.78,2024-10-31 03:29:56.202093
1116,335,3.89,2024-10-08 05:27:27.022105
1117,7,6.45,2024-02-02 13:39:02.418731
1118,368,6.01,2024-11-15 12:14:38.019317
1119,270,3.79,2024-10-24 12:46:24.888785
1120,474,4.51,2024-12-15 07:46:31.425850
1121,395,5.69,2024-12-29 20:41:44.403698
1122,329,3.7,2024-11-25 17:08:52.331700
1123,373,5.96,2024-03-16 06:33:15.394241
1124,425,6.36,2024-01-06 20:41:26.396752
1125,131,4.09,2024-12-29 17:41:42.352227
1126,374,6.72,2024-10-31 19:15:01.125799
1127,116,4.99,2024-07-11 21:13:24.125911
1128,181,5.59,2024-04-02 13:39:29.792163
1129,47,6.62,2024-08-13 16:43:55.238327
1130,432,3.53,2024-11-27 18:36:51.231174
1131,72,6.6,2024-04-28 15:49:38.260262
1132,256,4.44,2024-04-09 18:05:01.156283
1133,482,5.5,2024-01-14 02:19:14.973716
